SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
10,882,500,8,7,0,200,39,80,1,1,0.2777
12,874,250,6,5,0,200,22,80,1,1,0.2776
10,887,125,7,2,0,200,59,80,1,1,0.2775
10,879,500,6,5,0,200,25,80,1,1,0.2771
9,886,500,7,2,0,200,55,80,1,1,0.2766
8,870,500,6,20,0,200,59,140,1,1,0.2766
8,877,500,5,3,0,200,90,80,1,1,0.2765
8,887,500,5,4,0,200,78,80,1,1,0.2765
10,889,500,8,5,0,200,28,80,1,1,0.2764
11,874,250,8,9,0,200,70,100,1,1,0.2764
10,870,500,8,5,0,200,54,80,1,1,0.2763
6,874,125,6,9,1,200,60,100,1,1,0.2763
10,867,125,5,5,0,200,38,80,1,1,0.2760
9,877,125,7,2,0,200,65,80,1,1,0.2760
6,880,250,7,12,1,200,77,100,1,1,0.2758
10,874,500,7,11,0,200,51,100,1,1,0.2753
9,860,125,6,10,0,200,75,100,1,1,0.2745
9,888,500,5,6,0,200,98,80,1,1,0.2742
9,879,250,7,16,0,200,96,120,1,1,0.2740
11,860,250,5,12,0,200,46,100,1,1,0.2740
9,875,500,7,8,0,200,80,100,1,1,0.2739
9,869,500,6,3,0,200,77,80,1,1,0.2739
9,865,125,8,7,0,200,26,80,1,1,0.2736
10,872,500,6,4,0,200,61,80,1,1,0.2736
9,878,500,5,4,0,200,59,80,1,1,0.2732
8,884,500,5,4,0,200,77,80,1,1,0.2731
8,862,500,8,8,0,200,73,100,1,1,0.2727
7,880,500,8,20,0,200,92,140,1,1,0.2725
9,875,500,5,3,0,200,91,80,1,1,0.2722
9,881,500,8,14,0,200,27,120,1,1,0.2719
10,880,125,8,4,0,200,31,80,1,1,0.2714
11,876,500,6,5,0,200,12,80,1,1,0.2714
6,871,250,5,5,1,200,92,80,1,1,0.2711
9,884,125,7,16,0,200,95,120,1,1,0.2709
9,884,500,8,2,0,200,68,80,1,1,0.2707
9,890,125,8,5,0,200,19,80,1,1,0.2705
10,887,500,8,12,0,200,50,100,1,1,0.2702
10,885,250,5,2,0,200,82,80,1,1,0.2700
9,865,250,6,8,0,200,98,100,1,1,0.2700
10,879,500,5,14,0,200,69,120,1,1,0.2696
6,878,125,7,15,1,200,55,120,1,1,0.2693
11,890,250,6,3,0,200,10,80,1,1,0.2690
11,871,250,5,13,0,200,13,100,1,1,0.2685
10,885,500,8,8,0,200,58,100,1,1,0.2684
6,885,125,7,8,1,200,97,100,1,1,0.2680
11,881,125,5,7,0,200,28,80,1,1,0.2678
10,872,500,8,3,0,200,18,80,1,1,0.2678
8,886,500,6,2,0,200,99,80,1,1,0.2670
6,878,125,8,2,1,200,61,80,1,1,0.2666
8,866,500,8,5,0,200,93,80,1,1,0.2666
10,877,500,7,9,0,200,40,100,1,1,0.2663
7,879,500,6,9,0,200,61,100,1,1,0.2660
10,865,500,8,5,0,200,46,80,1,1,0.2659
10,869,125,5,3,0,200,58,80,1,1,0.2655
10,871,125,8,2,0,200,25,80,1,1,0.2654
10,869,500,7,13,0,200,6,100,1,1,0.2653
11,875,250,7,2,0,200,41,80,1,1,0.2651
10,874,125,7,11,0,200,91,100,1,1,0.2651
6,872,250,6,20,1,200,73,140,1,1,0.2650
9,882,500,5,5,0,200,98,80,1,1,0.2646
8,867,500,6,5,0,200,100,80,1,1,0.2645
11,875,125,7,7,0,200,6,80,1,1,0.2643
12,880,250,5,8,0,200,14,100,1,1,0.2642
11,876,500,8,11,0,200,27,100,1,1,0.2641
11,877,250,8,4,0,200,55,80,1,1,0.2639
10,871,125,7,6,0,200,70,80,1,1,0.2635
10,864,500,5,13,0,200,53,100,1,1,0.2635
11,884,250,6,8,0,200,74,100,1,1,0.2633
6,880,125,7,3,1,200,97,80,1,1,0.2630
8,861,500,8,9,0,200,40,100,1,1,0.2628
10,877,250,5,2,0,200,75,80,1,1,0.2625
10,881,500,7,16,0,200,60,120,1,1,0.2624
10,869,500,8,8,0,200,18,100,1,1,0.2623
10,884,250,5,4,0,200,55,80,1,1,0.2623
10,880,125,6,11,0,200,50,100,1,1,0.2621
10,862,250,6,3,0,200,80,80,1,1,0.2619
6,887,125,7,14,1,200,72,120,1,1,0.2618
9,876,500,6,12,0,200,56,100,1,1,0.2618
7,874,500,7,3,0,200,77,80,1,1,0.2617
8,861,500,7,5,0,200,90,80,1,1,0.2613
9,884,500,6,10,0,200,71,100,1,1,0.2613
11,875,500,6,10,0,200,34,100,1,1,0.2612
9,868,125,7,14,0,200,90,120,1,1,0.2608
6,867,125,8,6,1,200,49,80,1,1,0.2608
10,874,500,5,16,0,200,73,120,1,1,0.2606
9,869,500,5,14,0,200,57,120,1,1,0.2606
8,885,500,7,17,0,200,89,120,1,1,0.2605
11,876,250,8,11,0,200,92,100,1,1,0.2604
11,872,500,8,5,0,200,24,80,1,1,0.2604
6,864,125,8,5,1,200,63,80,1,1,0.2604
10,889,125,6,12,0,200,98,100,1,1,0.2602
10,890,500,8,16,0,200,11,120,1,1,0.2602
6,881,125,8,3,1,200,91,80,1,1,0.2596
10,885,500,6,11,0,200,37,100,1,1,0.2595
10,880,500,6,10,0,200,68,100,1,1,0.2594
11,869,500,7,5,0,200,31,80,1,1,0.2593
11,882,250,7,2,0,200,89,80,1,1,0.2590
10,883,500,7,4,0,200,6,80,1,1,0.2587
11,873,250,6,7,0,200,56,80,1,1,0.2587
12,885,250,5,11,0,200,24,100,1,1,0.2586
11,878,250,5,9,0,200,71,100,1,1,0.2582
9,879,500,5,17,0,200,79,120,1,1,0.2581
11,886,125,6,4,0,200,17,80,1,1,0.2580
9,864,125,8,2,0,200,43,80,1,1,0.2579
11,887,250,6,5,0,200,40,80,1,1,0.2579
9,881,250,5,16,0,200,67,120,1,1,0.2577
11,872,250,6,15,0,200,45,120,1,1,0.2575
