state,SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,value
"{'delay': 309.0, 'rssi': -16.0, 'snr': 7.5, 'time_over_air': 119.0, 'bytes_per_second': 75.0, 'chunks_count': 1.0, 'attempt': 1}",10,865,250,6,3,0,200,79,80,1,0.03000322667
"{'delay': 982.0, 'rssi': -23.0, 'snr': 12.25, 'time_over_air': 423.0, 'bytes_per_second': 21.0, 'chunks_count': 1.0, 'attempt': 1}",11,867,500,6,7,0,200,64,80,1,0.02542821667
"{'delay': 859.0, 'rssi': -17.0, 'snr': 7.75, 'time_over_air': 362.0, 'bytes_per_second': 24.0, 'chunks_count': 1.0, 'attempt': 1}",9,864,125,7,4,0,200,43,80,1,0.032146570000000006
"{'delay': 772.0, 'rssi': -23.0, 'snr': 13.75, 'time_over_air': 313.0, 'bytes_per_second': 28.0, 'chunks_count': 1.0, 'attempt': 1}",12,876,250,8,13,0,200,9,100,1,0.026642480000000003
"{'delay': 1697.0, 'rssi': -6.0, 'snr': 12.75, 'time_over_air': 611.0, 'bytes_per_second': 14.0, 'chunks_count': 1.0, 'attempt': 1}",11,879,500,7,13,0,200,26,100,1,0.02658353333
"{'delay': 577.0, 'rssi': -7.0, 'snr': 8.25, 'time_over_air': 215.0, 'bytes_per_second': 41.0, 'chunks_count': 1.0, 'attempt': 1}",12,862,125,6,12,0,200,94,100,1,0.01613491667
"{'delay': 8451.0, 'rssi': -14.0, 'snr': 8.75, 'time_over_air': 3875.0, 'bytes_per_second': 2.0, 'chunks_count': 1.0, 'attempt': 1}",7,880,125,6,4,0,200,78,80,1,0.03002263
"{'delay': 310.0, 'rssi': -17.0, 'snr': 9.75, 'time_over_air': 117.0, 'bytes_per_second': 76.0, 'chunks_count': 1.0, 'attempt': 1}",10,883,500,7,10,0,200,32,100,1,0.026441383330000002
"{'delay': 341.0, 'rssi': -7.0, 'snr': 6.5, 'time_over_air': 120.0, 'bytes_per_second': 75.0, 'chunks_count': 1.0, 'attempt': 1}",6,873,125,5,13,1,200,70,100,1,0.029105666670000002
"{'delay': 490.0, 'rssi': -5.0, 'snr': 7.25, 'time_over_air': 50.0, 'bytes_per_second': 180.0, 'chunks_count': 1.0, 'attempt': 1}",11,871,125,6,14,0,200,52,120,1,0.020970500000000003
"{'delay': 2974.0, 'rssi': -7.0, 'snr': 11.75, 'time_over_air': 1250.0, 'bytes_per_second': 7.0, 'chunks_count': 1.0, 'attempt': 1}",10,861,125,7,9,0,200,18,100,1,0.03105283
"{'delay': 966.0, 'rssi': -15.0, 'snr': 13.75, 'time_over_air': 363.0, 'bytes_per_second': 24.0, 'chunks_count': 1.0, 'attempt': 1}",9,887,500,5,20,0,200,41,140,1,0.026631916670000002
"{'delay': 213.0, 'rssi': -5.0, 'snr': 7.75, 'time_over_air': 70.0, 'bytes_per_second': 128.0, 'chunks_count': 1.0, 'attempt': 1}",12,871,125,7,17,0,200,21,120,1,0.019217500000000002
"{'delay': 3896.0, 'rssi': -5.0, 'snr': 10.25, 'time_over_air': 1549.0, 'bytes_per_second': 5.0, 'chunks_count': 1.0, 'attempt': 1}",9,879,500,6,20,0,200,70,140,1,0.0189675
"{'delay': 3896.0, 'rssi': -5.0, 'snr': 10.0, 'time_over_air': 1549.0, 'bytes_per_second': 5.0, 'chunks_count': 1.0, 'attempt': 2}",9,890,250,5,10,0,200,54,100,1,0.02973772167
"{'delay': 423.0, 'rssi': -6.0, 'snr': 10.5, 'time_over_air': 167.0, 'bytes_per_second': 53.0, 'chunks_count': 1.0, 'attempt': 1}",12,886,250,5,6,0,200,55,80,1,0.02453409667
"{'delay': 2861.0, 'rssi': -9.0, 'snr': 13.25, 'time_over_air': 1266.0, 'bytes_per_second': 7.0, 'chunks_count': 1.0, 'attempt': 1}",11,884,125,6,16,0,200,25,120,1,0.022819000000000002
"{'delay': 2090.0, 'rssi': -6.0, 'snr': 13.25, 'time_over_air': 807.0, 'bytes_per_second': 11.0, 'chunks_count': 1.0, 'attempt': 1}",7,866,250,5,10,0,200,53,100,1,0.03207959333
"{'delay': 152.0, 'rssi': -16.0, 'snr': 9.75, 'time_over_air': 44.0, 'bytes_per_second': 204.0, 'chunks_count': 1.0, 'attempt': 1}",11,865,125,5,6,0,200,27,80,1,0.028014693330000003
"{'delay': 2023.0, 'rssi': -18.0, 'snr': 13.5, 'time_over_air': 807.0, 'bytes_per_second': 11.0, 'chunks_count': 1.0, 'attempt': 1}",11,881,500,7,16,0,200,36,120,1,0.021933375
"{'delay': 659.0, 'rssi': -6.0, 'snr': 7.75, 'time_over_air': 255.0, 'bytes_per_second': 35.0, 'chunks_count': 1.0, 'attempt': 1}",12,864,125,8,16,0,200,54,120,1,0.01991791667
"{'delay': 6289.0, 'rssi': -12.0, 'snr': 11.75, 'time_over_air': 2696.0, 'bytes_per_second': 3.0, 'chunks_count': 1.0, 'attempt': 1}",11,877,500,8,4,0,200,71,80,1,0.02522531333
"{'delay': 975.0, 'rssi': -13.0, 'snr': 7.5, 'time_over_air': 407.0, 'bytes_per_second': 22.0, 'chunks_count': 1.0, 'attempt': 1}",10,888,125,6,7,0,200,59,80,1,0.029449466670000004
"{'delay': 1580.0, 'rssi': -9.0, 'snr': 14.25, 'time_over_air': 682.0, 'bytes_per_second': 13.0, 'chunks_count': 1.0, 'attempt': 1}",10,877,500,5,16,0,200,28,120,1,0.02711955833
"{'delay': 296.0, 'rssi': -3.0, 'snr': 8.5, 'time_over_air': 103.0, 'bytes_per_second': 87.0, 'chunks_count': 1.0, 'attempt': 1}",8,884,500,8,5,0,200,57,80,1,0.028920380000000002
"{'delay': 166.0, 'rssi': -11.0, 'snr': 6.75, 'time_over_air': 48.0, 'bytes_per_second': 187.0, 'chunks_count': 1.0, 'attempt': 1}",7,860,250,7,10,0,200,47,100,1,0.03201725833
"{'delay': 157.0, 'rssi': -16.0, 'snr': 9.75, 'time_over_air': 45.0, 'bytes_per_second': 200.0, 'chunks_count': 1.0, 'attempt': 1}",10,880,250,7,14,0,200,94,120,1,0.02682206833
"{'delay': 1133.0, 'rssi': -5.0, 'snr': 14.0, 'time_over_air': 493.0, 'bytes_per_second': 18.0, 'chunks_count': 1.0, 'attempt': 1}",6,887,500,5,11,1,200,12,100,1,0.04318268667
"{'delay': 154.0, 'rssi': -1.0, 'snr': 3.25, 'time_over_air': 6.0, 'bytes_per_second': 1500.0, 'chunks_count': 1.0, 'attempt': 1}",9,868,500,8,14,0,200,35,120,1,0.028286585
"{'delay': 228.0, 'rssi': -6.0, 'snr': 7.75, 'time_over_air': 73.0, 'bytes_per_second': 123.0, 'chunks_count': 1.0, 'attempt': 1}",12,874,250,7,5,0,200,92,80,1,0.02097575
"{'delay': 4303.0, 'rssi': -11.0, 'snr': 12.25, 'time_over_air': 1938.0, 'bytes_per_second': 4.0, 'chunks_count': 1.0, 'attempt': 1}",11,874,125,5,4,0,200,17,80,1,0.02122575
"{'delay': 4303.0, 'rssi': -11.0, 'snr': 12.5, 'time_over_air': 1938.0, 'bytes_per_second': 4.0, 'chunks_count': 1.0, 'attempt': 2}",12,871,500,7,5,0,200,33,80,1,0.02401391
"{'delay': 1155.0, 'rssi': -9.0, 'snr': 7.0, 'time_over_air': 486.0, 'bytes_per_second': 18.0, 'chunks_count': 1.0, 'attempt': 1}",9,864,250,7,16,0,200,68,120,1,0.02944985
"{'delay': 517.0, 'rssi': -14.0, 'snr': 14.0, 'time_over_air': 208.0, 'bytes_per_second': 43.0, 'chunks_count': 1.0, 'attempt': 1}",8,878,250,6,2,0,200,79,80,1,0.03268126667
"{'delay': 300.0, 'rssi': -17.0, 'snr': 12.25, 'time_over_air': 112.0, 'bytes_per_second': 80.0, 'chunks_count': 1.0, 'attempt': 1}",10,878,500,7,2,0,200,42,80,1,0.027558500000000003
"{'delay': 382.0, 'rssi': -17.0, 'snr': 7.5, 'time_over_air': 140.0, 'bytes_per_second': 64.0, 'chunks_count': 1.0, 'attempt': 1}",11,875,125,7,13,0,200,46,100,1,0.020259
"{'delay': 2908.0, 'rssi': -8.0, 'snr': 11.0, 'time_over_air': 1184.0, 'bytes_per_second': 7.0, 'chunks_count': 1.0, 'attempt': 1}",8,872,125,7,20,0,200,11,140,1,0.029883983330000002
"{'delay': 283.0, 'rssi': -6.0, 'snr': 12.25, 'time_over_air': 91.0, 'bytes_per_second': 98.0, 'chunks_count': 1.0, 'attempt': 1}",11,886,250,5,2,0,200,65,80,1,0.027878083329999997
"{'delay': 1622.0, 'rssi': -16.0, 'snr': 11.75, 'time_over_air': 715.0, 'bytes_per_second': 12.0, 'chunks_count': 1.0, 'attempt': 1}",10,875,500,7,13,0,200,60,100,1,0.026846276670000002
"{'delay': 456.0, 'rssi': -5.0, 'snr': 8.0, 'time_over_air': 177.0, 'bytes_per_second': 50.0, 'chunks_count': 1.0, 'attempt': 1}",8,860,500,5,4,0,200,29,80,1,0.03069589333
"{'delay': 123.0, 'rssi': -23.0, 'snr': 6.75, 'time_over_air': 29.0, 'bytes_per_second': 310.0, 'chunks_count': 1.0, 'attempt': 1}",9,869,125,8,6,0,200,79,80,1,0.03145912333
"{'delay': 1104.0, 'rssi': -12.0, 'snr': 14.5, 'time_over_air': 473.0, 'bytes_per_second': 19.0, 'chunks_count': 1.0, 'attempt': 1}",11,865,250,7,15,0,200,11,120,1,0.027054326670000003
"{'delay': 870.0, 'rssi': -15.0, 'snr': 12.75, 'time_over_air': 306.0, 'bytes_per_second': 29.0, 'chunks_count': 1.0, 'attempt': 1}",6,885,250,7,7,1,200,13,80,1,0.03688846667
"{'delay': 316.0, 'rssi': -8.0, 'snr': 7.0, 'time_over_air': 12.0, 'bytes_per_second': 750.0, 'chunks_count': 1.0, 'attempt': 1}",8,868,500,8,15,0,200,35,120,1,0.02925148667
"{'delay': 142.0, 'rssi': -6.0, 'snr': 6.75, 'time_over_air': 37.0, 'bytes_per_second': 243.0, 'chunks_count': 1.0, 'attempt': 1}",10,888,125,8,15,0,200,55,120,1,0.023196583330000003
"{'delay': 1629.0, 'rssi': -5.0, 'snr': 13.5, 'time_over_air': 682.0, 'bytes_per_second': 13.0, 'chunks_count': 1.0, 'attempt': 1}",11,884,500,7,13,0,200,85,100,1,0.02357308
"{'delay': 1060.0, 'rssi': -7.0, 'snr': 8.0, 'time_over_air': 456.0, 'bytes_per_second': 19.0, 'chunks_count': 1.0, 'attempt': 1}",6,875,250,5,20,1,200,22,140,1,0.03593436667
"{'delay': 252.0, 'rssi': -3.0, 'snr': 7.25, 'time_over_air': 13.0, 'bytes_per_second': 692.0, 'chunks_count': 1.0, 'attempt': 1}",12,881,500,6,12,0,200,21,100,1,0.024191841670000002
"{'delay': 910.0, 'rssi': -5.0, 'snr': 7.5, 'time_over_air': 371.0, 'bytes_per_second': 24.0, 'chunks_count': 1.0, 'attempt': 1}",7,872,250,8,16,0,200,15,120,1,0.03259865833
"{'delay': 130.0, 'rssi': -6.0, 'snr': 9.5, 'time_over_air': 31.0, 'bytes_per_second': 290.0, 'chunks_count': 1.0, 'attempt': 1}",11,890,500,7,16,0,200,34,120,1,0.02214344167
"{'delay': 643.0, 'rssi': -6.0, 'snr': 7.75, 'time_over_air': 247.0, 'bytes_per_second': 36.0, 'chunks_count': 1.0, 'attempt': 1}",6,871,125,6,15,1,200,68,120,1,0.027798693330000002
"{'delay': 556.0, 'rssi': -4.0, 'snr': 6.5, 'time_over_air': 51.0, 'bytes_per_second': 176.0, 'chunks_count': 1.0, 'attempt': 1}",10,885,125,8,16,0,200,71,120,1,0.023082000000000002
"{'delay': 1892.0, 'rssi': -6.0, 'snr': 13.5, 'time_over_air': 814.0, 'bytes_per_second': 11.0, 'chunks_count': 1.0, 'attempt': 1}",12,884,250,7,17,0,200,76,120,1,0.01916375
"{'delay': 3779.0, 'rssi': -5.0, 'snr': 10.25, 'time_over_air': 1676.0, 'bytes_per_second': 5.0, 'chunks_count': 1.0, 'attempt': 1}",6,884,125,5,11,1,200,44,100,1,0.01891375
"{'delay': 3779.0, 'rssi': -5.0, 'snr': 10.0, 'time_over_air': 1676.0, 'bytes_per_second': 5.0, 'chunks_count': 1.0, 'attempt': 2}",10,888,125,5,12,0,200,56,100,1,0.025166766670000004
"{'delay': 1473.0, 'rssi': -6.0, 'snr': 11.25, 'time_over_air': 642.0, 'bytes_per_second': 14.0, 'chunks_count': 1.0, 'attempt': 1}",8,860,125,5,7,0,200,67,80,1,0.03119626667
"{'delay': 476.0, 'rssi': -18.0, 'snr': 12.0, 'time_over_air': 194.0, 'bytes_per_second': 46.0, 'chunks_count': 1.0, 'attempt': 1}",7,886,125,5,10,0,200,46,100,1,0.030265115
"{'delay': 234.0, 'rssi': -7.0, 'snr': 9.5, 'time_over_air': 81.0, 'bytes_per_second': 111.0, 'chunks_count': 1.0, 'attempt': 1}",8,864,125,8,13,0,200,50,100,1,0.030845776670000005
"{'delay': 462.0, 'rssi': -15.0, 'snr': 12.0, 'time_over_air': 177.0, 'bytes_per_second': 50.0, 'chunks_count': 1.0, 'attempt': 1}",11,864,125,7,10,0,200,8,100,1,0.026249980000000003
"{'delay': 1663.0, 'rssi': -18.0, 'snr': 11.0, 'time_over_air': 562.0, 'bytes_per_second': 16.0, 'chunks_count': 1.0, 'attempt': 1}",12,862,500,6,16,0,200,23,120,1,0.01825118333
"{'delay': 943.0, 'rssi': -10.0, 'snr': 7.5, 'time_over_air': 388.0, 'bytes_per_second': 23.0, 'chunks_count': 1.0, 'attempt': 1}",6,863,250,6,12,1,200,65,100,1,0.03153495833
"{'delay': 308.0, 'rssi': -12.0, 'snr': 7.0, 'time_over_air': 25.0, 'bytes_per_second': 360.0, 'chunks_count': 1.0, 'attempt': 1}",10,869,250,5,15,0,200,30,120,1,0.03002806667
"{'delay': 552.0, 'rssi': -4.0, 'snr': 13.75, 'time_over_air': 215.0, 'bytes_per_second': 41.0, 'chunks_count': 1.0, 'attempt': 1}",8,872,125,5,17,0,200,32,120,1,0.02913196333
"{'delay': 333.0, 'rssi': -6.0, 'snr': 11.75, 'time_over_air': 122.0, 'bytes_per_second': 73.0, 'chunks_count': 1.0, 'attempt': 1}",6,872,250,5,14,1,200,73,120,1,0.03170393667
"{'delay': 278.0, 'rssi': -3.0, 'snr': 7.5, 'time_over_air': 26.0, 'bytes_per_second': 346.0, 'chunks_count': 1.0, 'attempt': 1}",7,873,500,7,4,0,200,43,80,1,0.03106016333
"{'delay': 105.0, 'rssi': -14.0, 'snr': 5.75, 'time_over_air': 22.0, 'bytes_per_second': 409.0, 'chunks_count': 1.0, 'attempt': 1}",9,873,125,8,9,0,200,71,100,1,0.02662048333
"{'delay': 1039.0, 'rssi': -10.0, 'snr': 10.0, 'time_over_air': 440.0, 'bytes_per_second': 20.0, 'chunks_count': 1.0, 'attempt': 1}",10,872,500,6,8,0,200,8,100,1,0.02775871833
"{'delay': 229.0, 'rssi': -8.0, 'snr': 6.5, 'time_over_air': 67.0, 'bytes_per_second': 134.0, 'chunks_count': 1.0, 'attempt': 1}",11,880,250,5,2,0,200,12,80,1,0.031082383330000005
"{'delay': 754.0, 'rssi': -16.0, 'snr': 12.25, 'time_over_air': 281.0, 'bytes_per_second': 32.0, 'chunks_count': 1.0, 'attempt': 1}",12,881,500,7,8,0,200,84,100,1,0.01808812
"{'delay': 1992.0, 'rssi': -7.0, 'snr': 5.0, 'time_over_air': 904.0, 'bytes_per_second': 9.0, 'chunks_count': 1.0, 'attempt': 1}",12,864,125,8,2,0,200,31,80,1,0.018071016670000002
"{'delay': 4781.0, 'rssi': -25.0, 'snr': 9.0, 'time_over_air': 1942.0, 'bytes_per_second': 4.0, 'chunks_count': 1.0, 'attempt': 1}",9,875,125,5,6,0,200,11,80,1,0.033410693330000005
"{'delay': 437.0, 'rssi': -10.0, 'snr': 13.75, 'time_over_air': 157.0, 'bytes_per_second': 57.0, 'chunks_count': 1.0, 'attempt': 1}",6,887,500,5,13,1,200,49,100,1,0.03562238333
"{'delay': 163.0, 'rssi': 2.0, 'snr': 3.75, 'time_over_air': 10.0, 'bytes_per_second': 899.0, 'chunks_count': 1.0, 'attempt': 1}",9,889,125,8,7,0,200,61,80,1,0.03163068333
"{'delay': 957.0, 'rssi': -10.0, 'snr': 14.25, 'time_over_air': 399.0, 'bytes_per_second': 22.0, 'chunks_count': 1.0, 'attempt': 1}",10,890,250,8,17,0,200,16,120,1,0.02929353
"{'delay': 523.0, 'rssi': -5.0, 'snr': 14.0, 'time_over_air': 182.0, 'bytes_per_second': 49.0, 'chunks_count': 1.0, 'attempt': 1}",10,885,125,6,8,0,200,87,100,1,0.025523526670000005
"{'delay': 2038.0, 'rssi': -8.0, 'snr': 12.5, 'time_over_air': 912.0, 'bytes_per_second': 9.0, 'chunks_count': 1.0, 'attempt': 1}",7,873,500,7,7,0,200,50,80,1,0.03057051667
"{'delay': 109.0, 'rssi': -9.0, 'snr': 5.75, 'time_over_air': 24.0, 'bytes_per_second': 375.0, 'chunks_count': 1.0, 'attempt': 1}",8,863,125,8,5,0,200,29,80,1,0.03224904
"{'delay': 376.0, 'rssi': -23.0, 'snr': 12.25, 'time_over_air': 134.0, 'bytes_per_second': 67.0, 'chunks_count': 1.0, 'attempt': 1}",8,870,500,8,11,0,200,76,100,1,0.028524693330000003
"{'delay': 184.0, 'rssi': -8.0, 'snr': 7.0, 'time_over_air': 58.0, 'bytes_per_second': 155.0, 'chunks_count': 1.0, 'attempt': 1}",7,868,500,6,20,0,200,30,140,1,0.03161363333
"{'delay': 96.0, 'rssi': -3.0, 'snr': 5.25, 'time_over_air': 17.0, 'bytes_per_second': 529.0, 'chunks_count': 1.0, 'attempt': 1}",9,863,125,8,5,0,200,24,80,1,0.03258482
"{'delay': 654.0, 'rssi': -24.0, 'snr': 13.75, 'time_over_air': 247.0, 'bytes_per_second': 36.0, 'chunks_count': 1.0, 'attempt': 1}",10,862,250,8,15,0,200,54,120,1,0.027408403329999997
"{'delay': 835.0, 'rssi': -12.0, 'snr': 13.75, 'time_over_air': 337.0, 'bytes_per_second': 26.0, 'chunks_count': 1.0, 'attempt': 1}",10,876,125,6,8,0,200,50,100,1,0.027691895
"{'delay': 1433.0, 'rssi': -9.0, 'snr': 12.25, 'time_over_air': 609.0, 'bytes_per_second': 14.0, 'chunks_count': 1.0, 'attempt': 1}",12,880,500,6,10,0,200,50,100,1,0.021092985
"{'delay': 1385.0, 'rssi': -5.0, 'snr': 6.25, 'time_over_air': 609.0, 'bytes_per_second': 14.0, 'chunks_count': 1.0, 'attempt': 1}",10,876,250,7,12,0,200,47,100,1,0.029192175
"{'delay': 749.0, 'rssi': -6.0, 'snr': 11.75, 'time_over_air': 301.0, 'bytes_per_second': 29.0, 'chunks_count': 1.0, 'attempt': 1}",8,865,250,5,12,0,200,62,100,1,0.0323911
"{'delay': 256.0, 'rssi': -15.0, 'snr': 12.0, 'time_over_air': 92.0, 'bytes_per_second': 97.0, 'chunks_count': 1.0, 'attempt': 1}",6,877,125,5,17,1,200,65,120,1,0.027800836670000002
"{'delay': 485.0, 'rssi': -3.0, 'snr': 6.75, 'time_over_air': 48.0, 'bytes_per_second': 187.0, 'chunks_count': 1.0, 'attempt': 1}",11,872,500,8,4,0,200,83,80,1,0.02537775667
"{'delay': 1073.0, 'rssi': -19.0, 'snr': 8.0, 'time_over_air': 456.0, 'bytes_per_second': 19.0, 'chunks_count': 1.0, 'attempt': 1}",6,870,500,7,11,1,200,31,100,1,0.03698553
"{'delay': 193.0, 'rssi': -1.0, 'snr': 3.75, 'time_over_air': 9.0, 'bytes_per_second': 1000.0, 'chunks_count': 1.0, 'attempt': 1}",6,884,125,5,5,1,200,98,80,1,0.028378150000000005
"{'delay': 519.0, 'rssi': -10.0, 'snr': 7.0, 'time_over_air': 65.0, 'bytes_per_second': 138.0, 'chunks_count': 1.0, 'attempt': 1}",8,869,500,8,6,0,200,43,80,1,0.02937984667
"{'delay': 151.0, 'rssi': -12.0, 'snr': 6.75, 'time_over_air': 41.0, 'bytes_per_second': 219.0, 'chunks_count': 1.0, 'attempt': 1}",6,867,500,6,11,1,200,31,100,1,0.03841269333
"{'delay': 176.0, 'rssi': -8.0, 'snr': 3.5, 'time_over_air': 8.0, 'bytes_per_second': 1125.0, 'chunks_count': 1.0, 'attempt': 1}",8,864,250,7,7,0,200,82,80,1,0.032378766669999996
"{'delay': 316.0, 'rssi': -20.0, 'snr': 12.25, 'time_over_air': 119.0, 'bytes_per_second': 75.0, 'chunks_count': 1.0, 'attempt': 1}",10,875,500,8,8,0,200,36,100,1,0.026623126670000004
"{'delay': 372.0, 'rssi': -9.0, 'snr': 6.75, 'time_over_air': 132.0, 'bytes_per_second': 68.0, 'chunks_count': 1.0, 'attempt': 1}",6,879,500,5,15,1,200,36,120,1,0.03689315667
"{'delay': 161.0, 'rssi': 3.0, 'snr': 3.75, 'time_over_air': 9.0, 'bytes_per_second': 1000.0, 'chunks_count': 1.0, 'attempt': 1}",12,877,500,7,3,0,200,57,80,1,0.02235229
"{'delay': 1549.0, 'rssi': -15.0, 'snr': 6.25, 'time_over_air': 682.0, 'bytes_per_second': 13.0, 'chunks_count': 1.0, 'attempt': 1}",11,890,250,5,13,0,200,29,100,1,0.028214683330000004
"{'delay': 1031.0, 'rssi': -5.0, 'snr': 12.25, 'time_over_air': 420.0, 'bytes_per_second': 21.0, 'chunks_count': 1.0, 'attempt': 1}",11,888,125,6,11,0,200,60,100,1,0.019869833330000003
"{'delay': 3236.0, 'rssi': -9.0, 'snr': 10.75, 'time_over_air': 1381.0, 'bytes_per_second': 6.0, 'chunks_count': 1.0, 'attempt': 1}",11,867,125,5,12,0,200,27,100,1,0.023000975000000003
"{'delay': 2024.0, 'rssi': -15.0, 'snr': 10.75, 'time_over_air': 807.0, 'bytes_per_second': 11.0, 'chunks_count': 1.0, 'attempt': 1}",12,889,250,6,10,0,200,91,100,1,0.01901258333
"{'delay': 4155.0, 'rssi': -7.0, 'snr': 10.25, 'time_over_air': 1889.0, 'bytes_per_second': 4.0, 'chunks_count': 1.0, 'attempt': 1}",9,860,125,8,8,0,200,52,100,1,0.01976258333
"{'delay': 4155.0, 'rssi': -7.0, 'snr': 11.0, 'time_over_air': 1889.0, 'bytes_per_second': 4.0, 'chunks_count': 1.0, 'attempt': 2}",7,879,250,6,9,0,200,81,100,1,0.03120101
"{'delay': 186.0, 'rssi': -9.0, 'snr': 9.75, 'time_over_air': 61.0, 'bytes_per_second': 147.0, 'chunks_count': 1.0, 'attempt': 1}",12,870,250,5,20,0,200,71,140,1,0.02077058333
"{'delay': 3385.0, 'rssi': -5.0, 'snr': 11.75, 'time_over_air': 1528.0, 'bytes_per_second': 5.0, 'chunks_count': 1.0, 'attempt': 1}",7,874,125,6,17,0,200,32,120,1,0.02939396667
"{'delay': 216.0, 'rssi': -5.0, 'snr': 9.75, 'time_over_air': 70.0, 'bytes_per_second': 128.0, 'chunks_count': 1.0, 'attempt': 1}",9,876,250,8,2,0,200,47,80,1,0.03372396667
"{'delay': 449.0, 'rssi': -17.0, 'snr': 14.0, 'time_over_air': 171.0, 'bytes_per_second': 52.0, 'chunks_count': 1.0, 'attempt': 1}",10,887,125,7,12,0,200,98,100,1,0.02216965
"{'delay': 2276.0, 'rssi': -6.0, 'snr': 12.0, 'time_over_air': 1018.0, 'bytes_per_second': 8.0, 'chunks_count': 1.0, 'attempt': 1}",10,867,125,5,5,0,200,99,80,1,0.02678714
"{'delay': 2178.0, 'rssi': -17.0, 'snr': 13.25, 'time_over_air': 994.0, 'bytes_per_second': 9.0, 'chunks_count': 1.0, 'attempt': 1}",12,880,125,6,10,0,200,61,100,1,0.016619000000000002
"{'delay': 6288.0, 'rssi': -8.0, 'snr': 8.5, 'time_over_air': 2794.0, 'bytes_per_second': 3.0, 'chunks_count': 1.0, 'attempt': 1}",8,878,125,5,5,0,200,88,80,1,0.03092013667
"{'delay': 563.0, 'rssi': -11.0, 'snr': 12.0, 'time_over_air': 237.0, 'bytes_per_second': 37.0, 'chunks_count': 1.0, 'attempt': 1}",11,878,250,7,14,0,200,100,120,1,0.022396666670000002
"{'delay': 2310.0, 'rssi': -7.0, 'snr': 13.0, 'time_over_air': 1035.0, 'bytes_per_second': 8.0, 'chunks_count': 1.0, 'attempt': 1}",8,871,500,6,15,0,200,29,120,1,0.029997243330000003
"{'delay': 127.0, 'rssi': -6.0, 'snr': 6.75, 'time_over_air': 31.0, 'bytes_per_second': 290.0, 'chunks_count': 1.0, 'attempt': 1}",6,876,125,5,12,1,200,18,100,1,0.03173386667
"{'delay': 436.0, 'rssi': -5.0, 'snr': 7.0, 'time_over_air': 24.0, 'bytes_per_second': 375.0, 'chunks_count': 1.0, 'attempt': 1}",12,864,500,5,17,0,200,37,120,1,0.017903416670000002
"{'delay': 1123.0, 'rssi': -9.0, 'snr': 8.0, 'time_over_air': 486.0, 'bytes_per_second': 18.0, 'chunks_count': 1.0, 'attempt': 1}",8,880,250,8,14,0,200,61,120,1,0.03194108333
"{'delay': 281.0, 'rssi': -6.0, 'snr': 12.25, 'time_over_air': 100.0, 'bytes_per_second': 90.0, 'chunks_count': 1.0, 'attempt': 1}",11,882,500,6,4,0,200,97,80,1,0.024859163330000003
"{'delay': 1130.0, 'rssi': -11.0, 'snr': 7.75, 'time_over_air': 497.0, 'bytes_per_second': 18.0, 'chunks_count': 1.0, 'attempt': 1}",10,878,250,5,2,0,200,99,80,1,0.030438266670000005
"{'delay': 1117.0, 'rssi': -15.0, 'snr': 13.0, 'time_over_air': 497.0, 'bytes_per_second': 18.0, 'chunks_count': 1.0, 'attempt': 1}",12,874,125,6,11,0,200,53,100,1,0.01704366667
"{'delay': 5764.0, 'rssi': -7.0, 'snr': 8.75, 'time_over_air': 2532.0, 'bytes_per_second': 3.0, 'chunks_count': 1.0, 'attempt': 1}",9,880,500,8,4,0,200,21,80,1,0.029649510000000004
"{'delay': 200.0, 'rssi': -12.0, 'snr': 8.0, 'time_over_air': 59.0, 'bytes_per_second': 152.0, 'chunks_count': 1.0, 'attempt': 1}",9,890,125,6,14,0,200,21,120,1,0.03114411667
"{'delay': 556.0, 'rssi': -5.0, 'snr': 13.75, 'time_over_air': 210.0, 'bytes_per_second': 42.0, 'chunks_count': 1.0, 'attempt': 1}",7,866,500,5,16,0,200,12,120,1,0.0351999
"{'delay': 84.0, 'rssi': -9.0, 'snr': 5.5, 'time_over_air': 12.0, 'bytes_per_second': 750.0, 'chunks_count': 1.0, 'attempt': 1}",6,861,500,6,12,1,200,53,100,1,0.033536258330000006
"{'delay': 181.0, 'rssi': -6.0, 'snr': 2.75, 'time_over_air': 11.0, 'bytes_per_second': 818.0, 'chunks_count': 1.0, 'attempt': 1}",12,882,250,7,11,0,200,33,100,1,0.022105903330000003
"{'delay': 2369.0, 'rssi': -9.0, 'snr': 11.0, 'time_over_air': 971.0, 'bytes_per_second': 9.0, 'chunks_count': 1.0, 'attempt': 1}",8,866,500,7,2,0,200,42,80,1,0.029842033330000003
"{'delay': 145.0, 'rssi': -24.0, 'snr': 7.0, 'time_over_air': 39.0, 'bytes_per_second': 230.0, 'chunks_count': 1.0, 'attempt': 1}",12,867,125,6,8,0,200,84,100,1,0.01660308333
"{'delay': 7795.0, 'rssi': -16.0, 'snr': 9.0, 'time_over_air': 3548.0, 'bytes_per_second': 2.0, 'chunks_count': 1.0, 'attempt': 1}",8,878,250,5,4,0,200,90,80,1,0.032471190000000004
"{'delay': 314.0, 'rssi': -12.0, 'snr': 12.25, 'time_over_air': 121.0, 'bytes_per_second': 74.0, 'chunks_count': 1.0, 'attempt': 1}",9,882,125,8,20,0,200,19,140,1,0.025366216670000004
