SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
7,860,500,8,5,0,200,29,80,1,1,0.2847
9,889,125,6,5,0,200,40,80,1,1,0.2846
7,863,500,5,12,0,200,65,100,1,1,0.2845
8,870,250,6,4,0,200,31,80,1,1,0.2845
8,889,500,7,6,0,200,16,80,1,1,0.2845
9,867,125,7,15,0,200,56,120,1,1,0.2843
8,863,125,5,13,0,200,42,100,1,1,0.2843
6,861,500,7,2,1,200,84,80,1,1,0.2841
7,877,125,7,6,0,200,28,80,1,1,0.2841
8,876,500,5,11,0,200,48,100,1,1,0.2841
7,889,125,7,9,0,200,38,100,1,1,0.2838
7,860,500,8,7,0,200,42,80,1,1,0.2835
7,864,500,8,7,0,200,48,80,1,1,0.2834
10,869,500,5,15,0,200,11,120,1,1,0.2832
8,866,125,5,10,0,200,36,100,1,1,0.2832
7,881,125,7,13,0,200,52,100,1,1,0.2831
7,876,500,6,5,0,200,76,80,1,1,0.2828
8,861,250,6,4,0,200,99,80,1,1,0.2827
6,881,250,8,5,1,200,58,80,1,1,0.2826
10,869,125,8,14,0,200,31,120,1,1,0.2824
7,889,125,5,6,0,200,65,80,1,1,0.2824
6,860,500,8,6,1,200,96,80,1,1,0.2823
8,874,125,5,11,0,200,46,100,1,1,0.2823
8,885,500,5,7,0,200,35,80,1,1,0.2823
8,865,250,8,20,0,200,73,140,1,1,0.2822
10,878,250,5,4,0,200,75,80,1,1,0.2821
10,888,250,8,5,0,200,85,80,1,1,0.2819
9,882,250,7,3,0,200,65,80,1,1,0.2819
6,867,500,8,2,1,200,76,80,1,1,0.2816
6,864,250,8,15,1,200,93,120,1,1,0.2815
7,886,250,7,3,0,200,96,80,1,1,0.2815
7,888,125,6,13,0,200,80,100,1,1,0.2814
7,865,125,5,8,0,200,60,100,1,1,0.2813
7,876,500,5,5,0,200,78,80,1,1,0.2813
6,878,125,7,4,1,200,15,80,1,1,0.2810
8,881,125,6,10,0,200,67,100,1,1,0.2810
9,864,500,5,12,0,200,15,100,1,1,0.2809
10,877,125,8,16,0,200,22,120,1,1,0.2807
7,884,500,8,4,0,200,69,80,1,1,0.2807
8,881,125,6,5,0,200,24,80,1,1,0.2806
10,860,250,5,7,0,200,11,80,1,1,0.2805
7,889,125,5,7,0,200,77,80,1,1,0.2804
8,868,125,5,4,0,200,85,80,1,1,0.2800
10,883,125,7,9,0,200,17,100,1,1,0.2799
8,876,500,7,13,0,200,44,100,1,1,0.2799
9,881,500,6,7,0,200,20,80,1,1,0.2797
6,878,125,5,9,1,200,43,100,1,1,0.2796
10,865,125,8,15,0,200,18,120,1,1,0.2795
7,864,125,5,7,0,200,60,80,1,1,0.2793
7,882,500,7,8,0,200,53,100,1,1,0.2793
8,868,500,8,6,0,200,36,80,1,1,0.2792
9,883,500,6,12,0,200,48,100,1,1,0.2790
8,869,500,7,6,0,200,70,80,1,1,0.2789
6,888,125,7,8,1,200,27,100,1,1,0.2788
9,885,250,5,6,0,200,47,80,1,1,0.2787
10,888,250,6,3,0,200,78,80,1,1,0.2787
9,865,125,6,13,0,200,69,100,1,1,0.2787
8,877,500,7,5,0,200,28,80,1,1,0.2787
6,867,250,5,20,1,200,64,140,1,1,0.2787
6,869,250,6,17,1,200,71,120,1,1,0.2782
7,867,500,6,2,0,200,55,80,1,1,0.2782
8,883,500,7,9,0,200,22,100,1,1,0.2780
8,868,500,8,12,0,200,89,100,1,1,0.2778
8,872,125,5,10,0,200,89,100,1,1,0.2778
10,866,125,5,16,0,200,13,120,1,1,0.2777
9,861,125,8,9,0,200,81,100,1,1,0.2775
10,881,250,6,2,0,200,13,80,1,1,0.2775
6,874,125,5,16,1,200,51,120,1,1,0.2771
10,870,500,6,13,0,200,15,100,1,1,0.2771
8,881,125,7,2,0,200,52,80,1,1,0.2768
7,886,500,6,7,0,200,100,80,1,1,0.2768
7,879,125,8,13,0,200,83,100,1,1,0.2765
8,875,125,5,20,0,200,23,140,1,1,0.2763
7,882,125,8,16,0,200,91,120,1,1,0.2758
10,880,500,6,15,0,200,16,120,1,1,0.2757
9,879,125,7,6,0,200,59,80,1,1,0.2756
9,868,125,7,4,0,200,85,80,1,1,0.2756
7,881,500,6,4,0,200,92,80,1,1,0.2756
10,860,125,5,2,0,200,16,80,1,1,0.2756
9,860,125,7,5,0,200,21,80,1,1,0.2755
9,861,125,8,7,0,200,88,80,1,1,0.2752
8,885,500,7,13,0,200,86,100,1,1,0.2752
7,885,125,8,11,0,200,73,100,1,1,0.2751
10,879,250,5,3,0,200,41,80,1,1,0.2750
10,882,250,6,3,0,200,81,80,1,1,0.2750
10,874,250,7,2,0,200,30,80,1,1,0.2747
9,865,125,8,5,0,200,57,80,1,1,0.2746
8,873,500,6,2,0,200,39,80,1,1,0.2745
10,883,250,8,5,0,200,49,80,1,1,0.2745
7,884,125,5,2,0,200,53,80,1,1,0.2743
6,887,125,8,8,1,200,25,100,1,1,0.2739
7,864,250,8,2,0,200,98,80,1,1,0.2737
10,885,250,6,8,0,200,62,100,1,1,0.2735
10,889,125,8,15,0,200,14,120,1,1,0.2732
7,871,125,8,4,0,200,85,80,1,1,0.2731
7,863,125,8,3,0,200,9,80,1,1,0.2731
8,882,500,8,13,0,200,91,100,1,1,0.2730
9,871,500,7,4,0,200,34,80,1,1,0.2730
7,879,125,6,11,0,200,63,100,1,1,0.2729
9,885,500,5,14,0,200,81,120,1,1,0.2729
9,890,500,5,13,0,200,15,100,1,1,0.2726
7,864,125,7,7,0,200,53,80,1,1,0.2721
9,876,500,8,8,0,200,60,100,1,1,0.2720
7,875,125,6,3,0,200,97,80,1,1,0.2717
7,874,125,8,10,0,200,82,100,1,1,0.2714
9,870,500,8,11,0,200,66,100,1,1,0.2713
7,877,125,5,20,0,200,60,140,1,1,0.2713
8,868,500,8,6,0,200,62,80,1,1,0.2712
10,874,250,7,8,0,200,93,100,1,1,0.2712
6,862,250,7,4,1,200,85,80,1,1,0.2711
11,879,250,7,5,0,200,27,80,1,1,0.2710
6,885,125,5,10,1,200,81,100,1,1,0.2710
7,877,500,6,7,0,200,72,80,1,1,0.2709
10,890,250,8,5,0,200,48,80,1,1,0.2709
6,869,125,6,11,1,200,85,100,1,1,0.2707
6,889,125,7,15,1,200,52,120,1,1,0.2705
10,887,500,7,11,0,200,20,100,1,1,0.2701
6,879,250,7,3,1,200,80,80,1,1,0.2697
6,872,125,5,8,1,200,89,100,1,1,0.2696
7,886,500,5,3,0,200,99,80,1,1,0.2696
8,865,125,5,4,0,200,73,80,1,1,0.2695
6,860,125,7,10,1,200,25,100,1,1,0.2695
8,874,125,6,17,0,200,57,120,1,1,0.2694
7,860,125,8,16,0,200,98,120,1,1,0.2693
7,861,500,5,3,0,200,61,80,1,1,0.2691
10,880,500,5,12,0,200,38,100,1,1,0.2689
6,861,125,5,13,1,200,41,100,1,1,0.2688
6,869,125,6,5,1,200,45,80,1,1,0.2687
9,881,500,8,15,0,200,74,120,1,1,0.2685
9,872,500,6,17,0,200,9,120,1,1,0.2684
9,878,500,6,10,0,200,92,100,1,1,0.2683
10,880,250,7,12,0,200,96,100,1,1,0.2680
6,875,125,8,6,1,200,35,80,1,1,0.2679
7,872,125,8,5,0,200,72,80,1,1,0.2676
11,873,125,5,10,0,200,18,100,1,1,0.2671
8,862,125,5,14,0,200,77,120,1,1,0.2670
8,884,500,7,14,0,200,98,120,1,1,0.2668
7,882,125,8,2,0,200,38,80,1,1,0.2668
6,863,125,8,6,1,200,73,80,1,1,0.2664
9,888,250,6,3,0,200,63,80,1,1,0.2663
9,879,500,5,12,0,200,76,100,1,1,0.2662
8,860,125,8,20,0,200,6,140,1,1,0.2658
11,871,250,7,9,0,200,71,100,1,1,0.2657
9,871,500,8,17,0,200,18,120,1,1,0.2654
9,878,125,8,9,0,200,64,100,1,1,0.2653
8,879,500,5,11,0,200,100,100,1,1,0.2653
9,864,125,6,6,0,200,50,80,1,1,0.2652
9,867,125,6,14,0,200,97,120,1,1,0.2649
10,871,250,7,5,0,200,34,80,1,1,0.2646
9,870,500,5,4,0,200,59,80,1,1,0.2644
10,884,500,6,13,0,200,31,100,1,1,0.2643
8,884,125,5,20,0,200,35,140,1,1,0.2642
10,872,250,5,8,0,200,67,100,1,1,0.2641
9,884,500,5,3,0,200,21,80,1,1,0.2639
10,873,250,7,5,0,200,59,80,1,1,0.2635
9,875,500,8,10,0,200,56,100,1,1,0.2634
10,861,250,5,11,0,200,70,100,1,1,0.2634
10,888,125,5,16,0,200,45,120,1,1,0.2632
9,873,250,5,6,0,200,83,80,1,1,0.2632
6,887,125,5,16,1,200,93,120,1,1,0.2631
