SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
10,861,125,8,12,0,200,60,100,1,1,0.1592
10,889,250,7,14,0,200,87,120,1,1,0.1591
7,889,250,5,13,0,200,79,100,1,1,0.1590
7,881,125,5,4,0,200,47,80,1,1,0.1589
9,872,125,5,7,0,200,13,80,1,1,0.1588
9,875,250,7,10,0,200,73,100,1,1,0.1587
8,877,250,7,12,0,200,100,100,1,1,0.1586
12,878,500,6,20,0,200,60,140,1,1,0.1585
10,872,500,5,17,0,200,58,120,1,1,0.1584
10,872,125,5,12,0,200,63,100,1,1,0.1583
7,889,250,8,6,0,200,23,80,1,1,0.1577
6,872,250,6,6,1,200,57,80,1,1,0.1576
11,866,500,5,20,0,200,32,140,1,1,0.1574
10,880,500,5,16,0,200,96,120,1,1,0.1573
6,885,125,6,8,1,200,46,100,1,1,0.1571
8,887,250,7,10,0,200,95,100,1,1,0.1568
6,885,250,6,7,1,200,73,80,1,1,0.1567
9,879,500,6,15,0,200,80,120,1,1,0.1565
6,860,125,5,16,1,200,92,120,1,1,0.1564
10,885,250,7,14,0,200,75,120,1,1,0.1564
10,867,250,5,10,0,200,36,100,1,1,0.1563
7,889,250,5,8,0,200,43,100,1,1,0.1561
9,885,250,6,14,0,200,10,120,1,1,0.1559
9,875,250,5,8,0,200,36,100,1,1,0.1558
10,872,125,5,12,0,200,89,100,1,1,0.1556
10,870,125,6,11,0,200,93,100,1,1,0.1554
9,874,125,6,9,0,200,73,100,1,1,0.1553
10,870,250,6,12,0,200,87,100,1,1,0.1553
6,865,125,5,12,1,200,75,100,1,1,0.1550
8,878,250,8,4,0,200,8,80,1,1,0.1548
9,884,250,7,11,0,200,61,100,1,1,0.1548
11,862,500,5,17,0,200,13,120,1,1,0.1546
9,869,125,5,4,0,200,44,80,1,1,0.1544
11,888,125,6,15,0,200,30,120,1,1,0.1541
10,876,500,6,13,0,200,80,100,1,1,0.1540
9,874,125,7,10,0,200,71,100,1,1,0.1540
9,863,250,7,10,0,200,54,100,1,1,0.1539
10,860,125,8,13,0,200,83,100,1,1,0.1538
7,881,125,6,2,0,200,10,80,1,1,0.1538
8,866,125,6,3,0,200,95,80,1,1,0.1537
11,878,250,5,17,0,200,87,120,1,1,0.1536
6,884,125,6,8,1,200,43,100,1,1,0.1534
7,864,500,5,2,0,200,39,80,1,1,0.1533
9,879,125,8,8,0,200,89,100,1,1,0.1533
6,862,125,5,5,1,200,65,80,1,1,0.1531
10,880,250,7,13,0,200,43,100,1,1,0.1531
7,877,500,7,12,0,200,62,100,1,1,0.1530
11,885,250,6,10,0,200,10,100,1,1,0.1530
6,862,250,5,4,1,200,53,80,1,1,0.1530
6,882,250,8,4,1,200,52,80,1,1,0.1530
9,865,500,6,13,0,200,60,100,1,1,0.1527
6,873,250,7,12,1,200,97,100,1,1,0.1526
7,873,125,7,7,0,200,53,80,1,1,0.1525
10,877,250,6,10,0,200,20,100,1,1,0.1525
9,864,250,8,4,0,200,30,80,1,1,0.1523
11,887,125,8,17,0,200,72,120,1,1,0.1522
10,862,125,8,13,0,200,60,100,1,1,0.1520
7,880,125,6,7,0,200,58,80,1,1,0.1516
9,861,250,6,7,0,200,73,80,1,1,0.1515
7,874,250,6,3,0,200,29,80,1,1,0.1515
7,862,250,6,2,0,200,17,80,1,1,0.1511
10,865,500,7,15,0,200,69,120,1,1,0.1510
10,873,500,6,14,0,200,27,120,1,1,0.1510
9,868,125,5,10,0,200,73,100,1,1,0.1510
6,879,125,7,9,1,200,82,100,1,1,0.1508
6,878,125,8,10,1,200,56,100,1,1,0.1508
8,870,250,8,10,0,200,37,100,1,1,0.1508
6,869,125,5,6,1,200,67,80,1,1,0.1506
6,875,500,8,7,1,200,93,80,1,1,0.1504
6,868,125,8,10,1,200,87,100,1,1,0.1503
11,875,125,7,12,0,200,6,100,1,1,0.1502
11,872,125,5,12,0,200,34,100,1,1,0.1501
8,881,500,5,9,0,200,60,100,1,1,0.1494
8,878,500,5,9,0,200,80,100,1,1,0.1493
10,865,250,6,12,0,200,54,100,1,1,0.1492
7,878,250,6,5,0,200,75,80,1,1,0.1491
8,882,125,5,4,0,200,52,80,1,1,0.1491
10,882,500,8,17,0,200,92,120,1,1,0.1491
11,868,125,5,8,0,200,14,100,1,1,0.1490
6,889,125,5,12,1,200,95,100,1,1,0.1490
10,887,125,5,3,0,200,9,80,1,1,0.1490
8,882,500,6,15,0,200,93,120,1,1,0.1489
6,886,250,5,4,1,200,54,80,1,1,0.1489
7,870,250,8,2,0,200,72,80,1,1,0.1488
11,883,250,8,14,0,200,52,120,1,1,0.1486
7,879,250,8,5,0,200,18,80,1,1,0.1482
9,870,125,5,4,0,200,71,80,1,1,0.1482
9,872,500,5,15,0,200,54,120,1,1,0.1482
9,880,500,8,11,0,200,76,100,1,1,0.1482
11,861,500,5,17,0,200,49,120,1,1,0.1482
10,880,500,8,16,0,200,63,120,1,1,0.1481
7,863,250,5,12,0,200,64,100,1,1,0.1481
8,861,500,6,4,0,200,32,80,1,1,0.1480
8,874,250,8,7,0,200,95,80,1,1,0.1478
10,879,125,7,5,0,200,16,80,1,1,0.1477
9,868,125,5,3,0,200,32,80,1,1,0.1476
7,870,500,7,16,0,200,70,120,1,1,0.1474
8,864,250,6,6,0,200,62,80,1,1,0.1473
9,880,500,6,12,0,200,96,100,1,1,0.1473
11,877,250,5,20,0,200,53,140,1,1,0.1472
11,866,125,7,12,0,200,22,100,1,1,0.1472
9,867,125,7,8,0,200,72,100,1,1,0.1470
6,890,250,8,5,1,200,92,80,1,1,0.1470
8,867,500,8,10,0,200,64,100,1,1,0.1469
12,878,250,5,17,0,200,56,120,1,1,0.1469
8,874,250,7,7,0,200,34,80,1,1,0.1469
9,871,500,5,10,0,200,23,100,1,1,0.1468
11,866,125,6,15,0,200,54,120,1,1,0.1466
10,862,250,7,14,0,200,38,120,1,1,0.1465
10,872,125,5,8,0,200,80,100,1,1,0.1464
8,888,125,8,11,0,200,31,100,1,1,0.1462
9,887,500,8,12,0,200,70,100,1,1,0.1461
8,870,250,8,8,0,200,81,100,1,1,0.1460
11,890,500,7,17,0,200,21,120,1,1,0.1459
10,883,500,5,12,0,200,13,100,1,1,0.1459
6,872,125,7,4,1,200,78,80,1,1,0.1458
6,860,125,5,2,1,200,40,80,1,1,0.1456
7,877,250,5,3,0,200,34,80,1,1,0.1455
11,880,125,7,12,0,200,51,100,1,1,0.1455
8,862,250,5,6,0,200,88,80,1,1,0.1455
10,861,500,7,16,0,200,60,120,1,1,0.1453
11,876,500,6,16,0,200,60,120,1,1,0.1453
7,879,250,6,4,0,200,49,80,1,1,0.1453
6,886,125,7,3,1,200,61,80,1,1,0.1452
7,867,250,8,11,0,200,87,100,1,1,0.1451
9,889,125,8,10,0,200,36,100,1,1,0.1449
11,863,125,6,17,0,200,98,120,1,1,0.1449
10,871,500,5,20,0,200,80,140,1,1,0.1447
9,878,125,6,4,0,200,45,80,1,1,0.1446
11,888,250,5,14,0,200,78,120,1,1,0.1445
10,889,250,8,6,0,200,10,80,1,1,0.1443
11,874,125,7,13,0,200,24,100,1,1,0.1441
6,878,125,5,2,1,200,54,80,1,1,0.1440
10,863,500,5,14,0,200,38,120,1,1,0.1438
6,867,250,7,10,1,200,64,100,1,1,0.1438
10,865,125,5,4,0,200,61,80,1,1,0.1436
9,863,125,8,6,0,200,63,80,1,1,0.1436
8,890,125,5,4,0,200,95,80,1,1,0.1434
11,865,250,6,15,0,200,27,120,1,1,0.1434
9,884,125,5,3,0,200,31,80,1,1,0.1433
9,881,250,6,12,0,200,79,100,1,1,0.1431
10,880,125,7,3,0,200,87,80,1,1,0.1431
9,860,500,7,12,0,200,18,100,1,1,0.1430
8,877,250,8,4,0,200,12,80,1,1,0.1429
10,881,250,7,8,0,200,39,100,1,1,0.1429
6,878,125,6,8,1,200,85,100,1,1,0.1429
8,865,125,6,6,0,200,77,80,1,1,0.1425
8,868,500,5,2,0,200,15,80,1,1,0.1424
7,862,125,8,4,0,200,6,80,1,1,0.1424
11,871,125,5,8,0,200,39,100,1,1,0.1423
10,886,250,5,13,0,200,90,100,1,1,0.1422
10,860,250,6,9,0,200,69,100,1,1,0.1421
8,890,250,7,8,0,200,32,100,1,1,0.1418
9,878,500,7,11,0,200,39,100,1,1,0.1418
11,868,125,5,11,0,200,58,100,1,1,0.1415
8,878,500,8,17,0,200,99,120,1,1,0.1412
8,888,500,5,9,0,200,49,100,1,1,0.1412
6,874,125,5,8,1,200,88,100,1,1,0.1411
7,885,500,8,10,0,200,73,100,1,1,0.1409
10,890,500,5,9,0,200,11,100,1,1,0.1408
10,876,250,8,4,0,200,29,80,1,1,0.1408
9,871,125,8,5,0,200,71,80,1,1,0.1408
9,872,250,8,5,0,200,43,80,1,1,0.1405
9,870,250,6,10,0,200,31,100,1,1,0.1401
10,868,500,8,11,0,200,64,100,1,1,0.1401
12,875,250,6,15,0,200,76,120,1,1,0.1400
10,888,125,5,3,0,200,36,80,1,1,0.1396
10,881,500,6,10,0,200,22,100,1,1,0.1395
7,875,500,8,6,0,200,90,80,1,1,0.1394
6,871,125,5,5,1,200,87,80,1,1,0.1393
